,X,Filename,Speaker,Phone,Word,Word_Start,Word_End,VOT_Start,VOT_End,VOT,VOT_Measure,VDC_Measure,VDC_Start,VDC_End,VDC_Dur,CD_Measure,CD_Start,CD_End,CD_Dur,Phone_Start,Phone_End
4145,4145,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,cloth,147.363,148.033,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,147.363,147.473
4146,4146,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,cloth,196.041,196.411,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,196.041,196.161
4147,4147,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,cloth,1498.06414,1498.614,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1498.064143,1498.201607
4148,4148,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,come,543.714,543.964,543.776,543.824,0.048000000000002,yes,yes,543.7141,543.7761,0.062,yes,543.7141,543.7761,0.062,543.714,543.814
4149,4149,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,come,1246.03027,1246.29491,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1246.030273,1246.118485
4150,4150,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,coming,562.312,562.602,562.36,562.397,0.037000000000035,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,562.312,562.392
4151,4151,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,concert,261.655,262.155,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,562.312,562.392
4152,4152,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,concerts,267.26,268.06,267.32,267.35244,0.032440000000008,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,267.26,267.35
4153,4153,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,cooked,534.421,534.781,534.462,534.522,0.060000000000059,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,534.421,534.521
4154,4154,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,Cops,1265.304,1265.76267,1265.381,1265.443,0.061999999999898,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1265.304,1265.418667
4155,4155,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,could,717.9766,718.22607,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,717.9766,718.059756
4156,4156,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,could,1248.968,1249.2166,1249.03,1249.06,0.029999999999973,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1248.968,1249.050867
4157,4157,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,country,759.30167,759.696,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,759.301667,759.367389
4158,4158,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,couples,320.47,321.15,320.513,320.548,0.035000000000025,yes,no,320.4701,320.5131,0.043,no,320.4701,320.5131,0.043,320.47,320.54
4159,4159,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,eighteen,1197.85775,1198.129,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1197.925563,1197.993375
4160,4160,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,o'clock,69.296,69.956,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,69.396,69.516
4161,4161,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,o'clock,499.743,500.413,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,499.783,499.903
4162,4162,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,o'clock,522.183,522.823,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,522.333,522.423
4163,4163,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,o'clock,539.481,540.061,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,539.561,539.661
4164,4164,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pardon,1419.5105,1420.005,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1419.5105,1419.634125
4165,4165,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,past,60.202,60.632,60.283,60.298,0.015000000000001,yes,no,0,0,0,no,60.2021,60.2831,0.081,60.202,60.312
4166,4166,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,past,64.246,64.686,64.33394,64.35994,0.025999999999996,yes,no,64.2461,64.334,0.0879,no,64.2461,64.334,0.0879,64.246,64.366
4167,4167,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pavements,1329.6025,1329.973,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1329.6025,1329.648813
4168,4168,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pay,231.485,231.775,231.62515,231.646,0.020849999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,231.485,231.645
4169,4169,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pence,80.643,81.083,80.75704,80.79736,0.040319999999994,yes,no,80.6431,80.7571,0.114,no,80.6431,80.7571,0.114,80.643,80.813
4170,4170,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pension,1178.252,1178.63,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1178.252,1178.3276
4171,4171,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,person,772.79826,773.05579,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,772.798263,772.862645
4172,4172,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pie,581.666,581.966,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,581.666,581.756
4173,4173,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,piece,532.621,532.861,532.713,532.731,0.018000000000029,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,532.621,532.741
4174,4174,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,piece,1501.93933,1502.27467,1502.03131,1502.04631,0.014999999999873,yes,yes,1501.9394,1501.9394,0,yes,1501.9394,1502.0314,0.092,1501.939333,1502.051111
4175,4175,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pieces,517.863,518.493,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,517.863,518.203
4176,4176,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,play,1249.9624,1250.211,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1249.9624,1250.045267
4177,4177,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,played,1256.68567,1257.206,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1256.685667,1256.81575
4178,4178,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,played,1313.257,1313.835,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1313.257,1313.4015
4179,4179,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,played,1409.657,1410.182,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1409.657,1409.78825
4180,4180,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,pocket,241.502,242.902,241.592,241.607,0.014999999999986,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,241.502,241.602
4181,4181,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,Powders,421.15,421.69,421.2243,421.236,0.011699999999962,yes,yes,421.1501,421.1501,0,yes,421.1501,421.2244,0.0743,421.15,421.26
4182,4182,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,power,148.383,148.803,148.468,148.508,0.040000000000021,yes,no,148.3831,148.4358,0.0527,no,148.3831,148.4681,0.085,148.383,148.533
4183,4183,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,Presbyterian,954.7064,955.0412,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,954.889018,954.919455
4184,4184,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,Protestant,1050.8302,1051.3426,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,954.889018,954.919455
4185,4185,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,Protestants,825.5865,826.009,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,825.5865,825.624909
4186,4186,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,put,127.842,128.362,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,127.842,128.182
4187,4187,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,put,197.551,197.821,197.65511,197.68115,0.026039999999995,yes,no,197.5511,197.6353,0.0842,no,197.5511,197.6552,0.1041,197.551,197.681
4188,4188,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,put,445.466,445.616,445.508,445.523,0.015000000000043,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,445.466,445.516
4189,4189,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,put,677.004,677.274,677.14698,677.17,0.023019999999974,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,677.004,677.164
4190,4190,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,p,putting,193.357,193.737,193.451,193.466,0.015000000000015,yes,no,193.3571,193.4511,0.094,no,193.3571,193.4511,0.094,193.357,193.457
4191,4191,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,quarter,59.902,60.202,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,59.902,59.982
4192,4192,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,k,quarter,63.896,64.246,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,63.896,63.996
4193,4193,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,sixteen,482.279,483.109,482.753,482.782,0.028999999999996,yes,yes,482.6991,482.6991,0,yes,482.6991,482.7531,0.054,482.699,482.799
4194,4194,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,table,435.313,435.473,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,482.699,482.799
4195,4195,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tea,543.234,543.494,543.333,543.39848,0.06547999999998,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,543.234,543.414
4196,4196,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tell,1522.0808,1522.3084,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,543.234,543.414
4197,4197,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,ten,61.012,61.582,61.10183,61.15515,0.053319999999999,yes,yes,61.0121,61.0121,0,yes,61.0121,61.1019,0.0898,61.012,61.182
4198,4198,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,ten,523.473,523.913,523.55295,523.58194,0.028990000000022,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,523.473,523.613
4199,4199,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tie,164.776,165.106,164.81209,164.859,0.046909999999997,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,164.776,164.886
4200,4200,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,time,83.653,84.123,83.67782,83.738,0.060180000000003,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,83.653,83.763
4201,4201,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,time,235.32,235.75,235.419,235.46362,0.044619999999981,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,235.32,235.48
4202,4202,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,time,480.539,480.799,480.575,480.59655,0.021549999999991,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,480.539,480.609
4203,4203,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,time,1247.35345,1247.61809,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1247.353455,1247.441667
4204,4204,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,time,1466.14475,1466.555,1466.12275,1466.17075,0.048000000000002,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1466.14475,1466.2815
4205,4205,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,too,893.44867,893.93533,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,893.448667,893.692
4206,4206,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,too,922.58629,922.97214,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,922.457667,922.586286
4207,4207,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,took,517.333,517.633,517.48654,517.53423,0.047689999999989,yes,yes,517.3331,517.3331,0,yes,517.3331,517.4866,0.1535,517.333,517.543
4208,4208,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tube,193.937,194.437,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,193.937,194.147
4209,4209,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tube,202.116,202.456,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,202.116,202.266
4210,4210,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,tunes,361.565,362.225,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,361.565,361.705
4211,4211,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,turn,905.06127,905.301,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,905.061273,905.141182
4212,4212,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,turned,903.86264,904.10236,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,903.862636,903.922568
4213,4213,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,Twelve,509.513,509.903,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,509.513,509.603
4214,4214,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,twenty,991.87825,992.5535,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,991.87825,991.990792
4215,4215,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,twenty,1493.12809,1493.67373,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1493.128091,1493.21903
4216,4216,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,Twirl,383.438,383.908,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,383.438,383.568
4217,4217,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,40.249,40.419,40.30418,40.36822,0.064039999999999,yes,no,0,0,0,no,40.2491,40.3043,0.0552,40.249,40.389
4218,4218,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,64.736,65.216,64.76418,64.81215,0.047970000000007,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,64.736,64.836
4219,4219,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,429.15,429.37,429.21368,429.28205,0.068370000000016,yes,yes,429.1501,429.1501,0,yes,429.1501,429.2138,0.0637,429.15,429.3
4220,4220,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,539.231,539.481,539.35902,539.413,0.053980000000024,yes,yes,539.2311,539.3591,0.128,yes,539.2311,539.3591,0.128,539.231,539.431
4221,4221,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,540.221,540.421,540.28331,540.325,0.041690000000017,yes,no,540.2211,540.2356,0.0145,no,540.2211,540.2834,0.0623,540.221,540.351
4222,4222,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,two,1493.67373,1494.21936,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1493.491848,1493.582788
4223,4223,70-O-f01-labo_2-voiceless_preds-CK,70-O-f01,t,Two,994.78,995.07971,994.98821,995.017,0.028790000000072,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,994.78,994.929857
4224,4224,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,662.095,662.325,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,662.145,662.195
4225,4225,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,909.662,909.882,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,909.692,909.752
4226,4226,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,1390.966,1391.146,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1391.006,1391.066
4227,4227,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,1405.887,1406.097,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1405.947,1405.997
4228,4228,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,1411.769,1412.009,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1411.809,1411.869
4229,4229,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,about,1425.781,1425.961,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1425.811,1425.881
4230,4230,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,About,871.626,871.796,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,871.666,871.716
4231,4231,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,g,again,557.787,558.007,557.843,557.849,0.006000000000085,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,557.817,557.867
4232,4232,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bad,851.163,851.473,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,851.163,851.223
4233,4233,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,Bad,503.643,503.843,503.674,503.69118,0.017179999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,503.643,503.693
4234,4234,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,badly,821.053,821.633,821.094,821.121,0.02699999999993,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,821.053,821.133
4235,4235,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,be,628.433,628.503,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,628.553,628.613
4236,4236,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,be,1175.716,1175.806,1175.756,1175.76582,0.009819999999991,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1175.716,1175.776
4237,4237,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,be,1337.675,1337.955,1337.747,1337.76302,0.016020000000026,yes,yes,1337.6751,1337.7471,0.072,yes,1337.6751,1337.7471,0.072,1337.675,1337.755
4238,4238,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,been,837.795,837.975,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,837.795,837.865
4239,4239,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,being,554.194,554.394,554.24,554.249,0.009000000000015,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,554.194,554.244
4240,4240,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,being,766.681,766.931,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,766.681,766.741
4241,4241,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,best,1223.637,1223.877,1223.675,1223.68666,0.01166000000012,yes,yes,1223.6371,1223.6371,0,yes,1223.6371,1223.6751,0.038,1223.637,1223.687
4242,4242,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,better,628.553,628.943,628.614,628.623,0.009000000000015,yes,yes,628.5531,628.5531,0,yes,628.5531,628.6141,0.061,628.553,628.613
4243,4243,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,big,728.83,729.5,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,628.553,628.613
4244,4244,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,born,124.716,124.976,124.756,124.7789,0.022899999999993,yes,yes,124.7161,124.7161,0,yes,124.7161,124.7561,0.04,124.716,124.776
4245,4245,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,boy,1412.149,1412.399,1412.213,1412.22724,0.014239999999973,yes,yes,1412.1491,1412.2131,0.064,yes,1412.1491,1412.2131,0.064,1412.149,1412.229
4246,4246,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,boys,185.725,186.095,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1412.149,1412.229
4247,4247,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,boys,1254.666,1255.156,1254.719,1254.7301,0.011099999999942,yes,yes,1254.6661,1254.7191,0.053,yes,1254.6661,1254.7191,0.053,1254.666,1254.736
4248,4248,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bread,626.686,627.196,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,626.686,626.726
4249,4249,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,broke,819.33,819.88,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,626.686,626.726
4250,4250,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,building,1046.562,1046.912,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1046.562,1046.652
4251,4251,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bus,764.011,764.471,764.053,764.064,0.010999999999967,yes,yes,764.0111,764.0531,0.042,yes,764.0111,764.0531,0.042,764.011,764.061
4252,4252,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bus,769.281,769.571,769.334,769.339,0.005000000000109,yes,no,769.2811,769.3341,0.053,no,769.2811,769.3341,0.053,769.281,769.341
4253,4253,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bus,772.967,773.277,773.014,773.03251,0.018509999999992,yes,no,772.9671,773.0141,0.047,no,772.9671,773.0141,0.047,772.967,773.037
4254,4254,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bus,773.617,773.897,773.654,773.66643,0.012429999999995,yes,yes,773.6171,773.6374,0.0203,yes,773.6171,773.6541,0.037,773.617,773.667
4255,4255,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,bus,776.52,776.78,776.579,776.59599,0.016990000000078,yes,no,776.5201,776.5791,0.059,no,776.5201,776.5791,0.059,776.52,776.6
4256,4256,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,but,572.9,573.08,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,572.9,572.94
4257,4257,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,but,576.927,577.087,576.941,576.94954,0.008539999999925,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,576.927,576.967
4258,4258,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,but,666.418,666.758,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,666.418,666.448
4259,4259,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,but,767.321,767.631,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,767.321,767.381
4260,4260,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,but,1406.937,1407.077,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1406.937,1406.987
4261,4261,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,But,530.044,530.234,530.119,530.13722,0.018219999999928,yes,no,530.0441,530.0766,0.0325,no,530.0441,530.1191,0.075,530.044,530.164
4262,4262,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,But,835.441,835.551,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,835.441,835.491
4263,4263,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,But,849.555,849.665,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,849.555,849.605
4264,4264,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,But,1204.952,1205.122,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1204.952,1205.032
4265,4265,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,b,by,660.455,660.545,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,660.455,660.485
4266,4266,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,dance,1429.807,1430.187,NA,NA,NA,no,not_considered,NA,NA,NA,not_considered,NA,NA,NA,1429.807,1429.887
4267,4267,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,dance,1435.042,1435.302,1435.073,1435.083,0.009999999999991,yes,yes,1435.0421,1435.0731,0.031,yes,1435.0421,1435.0731,0.031,1435.042,1435.102
4268,4268,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,dancing,1427.002,1427.512,1427.066,1427.07791,0.011909999999944,yes,yes,1427.0021,1427.0661,0.064,yes,1427.0021,1427.0661,0.064,1427.002,1427.092
4269,4269,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,danger,838.035,838.405,838.084,838.094,0.010000000000105,yes,no,838.0351,838.0841,0.049,no,838.0351,838.0841,0.049,838.035,838.105
4270,4270,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,daughter,180.135,180.575,180.192,180.201,0.008999999999986,yes,no,180.1351,180.1921,0.057,no,180.1351,180.1921,0.057,180.135,180.225
4271,4271,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,daughter,1215.242,1215.632,1215.299,1215.31502,0.016020000000026,yes,no,1215.2421,1215.2879,0.0458,no,1215.2421,1215.2991,0.057,1215.242,1215.322
4272,4272,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,daughters,73.936,74.646,73.979,73.987,0.007999999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,73.936,74.016
4273,4273,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,dead,891.204,891.504,891.258,891.27573,0.017729999999915,yes,yes,891.2041,891.2581,0.054,yes,891.2041,891.2581,0.054,891.204,891.274
4274,4274,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,dead,894.119,894.399,894.166,894.1803,0.014299999999935,yes,yes,894.1191,894.1191,0,yes,894.1191,894.1661,0.047,894.119,894.179
4275,4275,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,definitely,70.006,70.386,70.034,70.048,0.013999999999996,yes,not_considered,NA,NA,NA,not_considered,NA,NA,NA,70.006,70.066
4276,4276,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,definitely,553.394,553.844,553.489,553.50285,0.013849999999934,yes,yes,553.3941,553.4891,0.095,yes,553.3941,553.4891,0.095,553.394,553.504
4277,4277,70-M-f07-labo_2-voiced_preds-CK,70-M-f07,d,did,1147.229,1147.489,1147.309,1147.32531,0.016309999999976,yes,yes,1147.2291,1147.3037,0.0746,yes,1147.2291,1147.3091,0.08,1147.229,1147.329
